7.8000000000000003e-01,0.0000000000000000e+00
2.1999999999999999e-02,1.0000000000000000e+00
5.6000000000000001e-02,1.0000000000000000e+00
5.6000000000000001e-02,1.0000000000000000e+00
2.7000000000000000e-02,1.0000000000000000e+00
4.8000000000000001e-02,1.0000000000000000e+00
2.0000000000000001e-01,1.0000000000000000e+00
2.7000000000000000e-02,1.0000000000000000e+00
1.2000000000000000e-01,1.0000000000000000e+00
6.1000000000000004e-03,1.0000000000000000e+00
1.7000000000000001e-01,1.0000000000000000e+00
8.8000000000000000e-01,0.0000000000000000e+00
3.3000000000000002e-02,1.0000000000000000e+00
4.4999999999999998e-02,1.0000000000000000e+00
