0.72
0.73
1
0.67
1
0.78
1
0.66
0.68
1
0.65
0.7
0.71
1
0.72
0.77
1
0.79
0.67
1
1
1
1
0.68
0.66
0.71
1
0.73
1
1
0.66
0.71
0.66
1
0.68
0.71
0.67
1
0.7
0.71
0.67
1
0.59
0.67
1
0.7
0.67
0.71
1
0.79
0.61
0.7
1
0.84
0.73
0.66
1
0.71
0.68
0.59
1
1
0.67
0.71
0.68
0.64
0.72
0.69
0.71
1
0.048
0.032
0.04
1e-06
1e-06
0.031
1e-06
1e-06
0.031
1e-06
0.04
0.029
0.037
1e-06
